fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.21418211167943235,-0.15942905177393746,0.6638010933028271,-0.23163048530388772,-0.37331085023135935,1.3034534581723434,-0.3106493840665085,-0.5625008094369005,0.13656171751974228,0.9331689342175508,1.6382152717321645,6
0.5482925128501198,-1.3146835337631715,2.470183514131261,-0.11516379961428352,0.42760166368767694,1.3034534581723434,0.5390424362376088,0.9809930887089642,0.0662811439976899,0.20804881299177322,2.318768347741191,6
-0.7420491594306607,-0.10166632767447571,-1.2488391169861033,-0.34809717099349247,-0.9634569131190701,-1.3945836568811876,-1.1299950679311932,-0.08084313909350321,1.4718926144387061,0.6431208857272395,0.8604403277218511,7
-0.15553021748485166,1.9777917399061453,-0.23939011711139005,0.2342362574545306,0.09037534203755673,-0.5951652524208821,0.4783501633587433,0.30229364413416054,-0.7770857382669166,-0.8071193567243157,-0.5978876922974885,5
0.07907735929347216,-0.9681071891664014,0.18564104073059437,-0.11516379961428352,-0.12039110899376876,-0.6950925529784203,-0.12857256542991194,-1.2630937844818808,-0.7770857382669166,5.2113776494496395,-0.889553296301357,6
0.900203878017605,-0.10166632767447571,0.9294455669540673,-0.23163048530388772,1.2285141776067132,1.3034534581723434,2.572233577679604,0.7948980797126461,-1.4096108999653754,-0.7346073446017378,-0.7923314283000681,5
-0.6833972652360795,1.9777917399061453,-1.4082258011768474,-0.11516379961428352,-0.07823781878750366,-1.094801755208573,-0.9479182492945966,-0.6719684617877224,0.20684229104179153,-0.29953527186627166,0.8604403277218511,6
-0.5074415826523369,-0.5637681204701694,0.2918988301910906,-0.6974972280623063,-0.6683838816752145,0.10432585148188517,-0.28030324762707576,-0.6281814008473693,-0.0742800030464117,-1.5322394779500936,-0.6951095602987791,6
1.89728607932548,-0.8525817409674779,1.5138634089867962,-0.23163048530388772,0.09037534203755673,0.0043985509243469854,-0.28030324762707576,2.2179775602726615,-0.9879274588330706,0.6431208857272395,-0.5978876922974885,6
-0.3314859000685943,1.4579272230109903,-0.9300657486046149,-0.23163048530388772,-1.3849898151817206,-0.3953106513058057,-0.6141107484608361,0.03957127849234612,1.4016120409166537,-1.097167405214627,-0.889553296301357,5
0.3723368302663767,1.0824695163644888,-0.13313232765089397,0.2342362574545306,0.17468192245008635,0.0043985509243469854,1.8439263031332176,0.4664951226603629,-0.003999429524359336,-0.8071193567243157,-0.986775164302646,5
1.1934633489905095,-1.6612598783599417,0.8231877774935711,0.0013028860753211892,-0.9634569131190701,-1.094801755208573,-1.0389566586128949,0.24755981795878,-1.6204526205315264,1.5857770433207505,0.3743309877154046,7
1.2521152431850902,0.36043546512121766,-0.13313232765089397,0.35070294314413536,-0.24685097961256405,-0.3953106513058057,-0.5837646120214034,0.7401642535372656,-1.9015749146197296,-1.097167405214627,-0.40344395629491053,6
-0.976656736208984,-0.043903603575013966,0.07938325127009846,-0.6974972280623063,0.25898850286261654,0.6039623542695761,1.2673497107839953,-1.0660520102504745,0.48796458512999474,-1.169679417337205,-1.083997032303935,4
-1.1526124187927267,0.7647745338174499,-1.2488391169861033,-0.23163048530388772,-0.16254439920003386,1.4033807587298814,0.14454266252498293,0.3351339398394253,1.7530149085269093,-0.5170713082340052,0.5687747237179825,6
-0.5660934768469176,0.36043546512121766,-0.13313232765089397,0.4671696288337395,-0.24685097961256405,1.4033807587298814,2.572233577679604,0.5759627750111239,-0.7068051647448674,-0.9521433809694714,-0.986775164302646,5
1.8386341851308994,-1.4879717060615565,1.7795078826380362,-0.11516379961428352,0.30114179306888167,-0.5951652524208821,-0.7354952942185672,-0.25599138285473305,-1.4798914734874247,-1.459727465827516,1.5409934037308755,7
-0.4487896884577562,0.18714729282283304,0.07938325127009846,0.0013028860753211892,-0.20469768940629895,-0.0955287496331912,1.1156190285868313,0.08335833943263839,-0.636524591222815,-0.009487223375960285,-0.5978876922974885,6
1.0761595606013472,-1.6612598783599417,0.39815661965158683,0.2342362574545306,-0.6262305914689493,-0.3953106513058057,-0.6748030213397017,0.045044661109859864,-0.636524591222815,-0.4445592961114273,-0.40344395629491053,6
